Feature ID	Domain	Phylum	Class	Order	Family	Genus	Species
749009b88e1bb9f978bd80e6efbf460f	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Candidatus_Berkiella	uncultured_bacterium
9e1c52376de31f7dcdf2da60f5d35eea	Bacteria	Proteobacteria	Gammaproteobacteria	Piscirickettsiales	Piscirickettsiaceae	Candidatus_Endoecteinascidia	uncultured_bacterium
8644303c376fd71c425e3fe4d9b3fda8	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Candidatus_Megaira	uncultured_bacterium
b16278ab810050fb945eddf50fa45926	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Candidatus_Megaira	uncultured_bacterium
901a3d24c8023de2e0eee1657c9ea6eb	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus	uncultured_bacterium
b43028c70c0f374f5c18bb2e6d3c7287	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	Candidatus_Puniceispirillum	uncultured_bacterium
48cc04c0a82d9879bc70a64f8e1f81d9	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	Candidatus_Puniceispirillum	uncultured_bacterium
c225b58f8c2a7b8aa8a9963c93f4b8ab	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	Candidatus_Puniceispirillum	uncultured_bacterium
a3f2debb4dd51c0e03e4ce9963066b35	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	Candidatus_Puniceispirillum	uncultured_bacterium
ddeb7a85942593ec57e0cd5f3e06701e	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	Candidatus_Puniceispirillum	uncultured_bacterium
b3392c973f84d3492b74af601fb50b74	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	Candidatus_Puniceispirillum	uncultured_bacterium
0894b4173e40a3b6bf80912837b32dac	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	Candidatus_Puniceispirillum	uncultured_bacterium
d424efd51294dcf87594484591188a3e	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	Candidatus_Puniceispirillum	uncultured_bacterium
9d1d7e102cb75d9608759021620405c2	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Cetobacterium	uncultured_bacterium
5cb0f824efafd09fcaf518dd93090b98	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	uncultured_bacterium
9f3efeb5f9734a225806ac77867e2874	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	uncultured_bacterium
44dfff2a8a61f92d74ba71e02c5450ea	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	uncultured_bacterium
6f45e40c8415eda8c4a52dc31de032c4	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	uncultured_bacterium
70ee4ea8ebdb2393c712948afd88ccaa	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	uncultured_bacterium
fd16a82a82853872b666fdc803430c2a	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	uncultured_bacterium
252cb438447a391aa49f099d120ea577	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	uncultured_bacterium
36584009c2423b98987ef9bd97f284d6	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	uncultured_bacterium
85a205e52cbf854c3e2c506dcdae461f	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	uncultured_bacterium
5b059b3d97974d2cc3a2f1e350c19173	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	uncultured_bacterium
2287f4a222fb30caca70f5ae2fe69fae	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	uncultured_bacterium
10ba697112e2f05350b7d48156dd7a70	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	uncultured_bacterium
7b8504c6df14b20715bd5c797ac6880f	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	uncultured_bacterium
e5f358dd8462704dc762201c1eb5dda6	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Chryseoglobus	uncultured_bacterium
7ee15a5c226a2480a9924af267dc083f	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	CL500-3	uncultured_bacterium
f1e3bac66da5896a9561a8dc3297a644	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	CL500-3	uncultured_bacterium
4cdf8ea7894f03d6ef9baedfe23906c5	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	Clade_II	uncultured_bacterium
35d8f440cfdb9500f2e41158f3fd8248	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	Clade_II	uncultured_bacterium
f89c58c14a09e3f4f55beb415d3f0ed1	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	Clade_II	uncultured_bacterium
7492277129682200feaba2de3ec4880f	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_IV	Clade_IV	uncultured_bacterium
fba67474802fb49be65f15d6edd3c596	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_IV	Clade_IV	uncultured_bacterium
0ea4c1911e49010468438da253b6a150	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Collimonas	uncultured_bacterium
77e548a312f07ea8c0906df55aa19cd7	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	uncultured_bacterium
f4377b5e7e1f3b9cabafc7837a016493	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	uncultured_bacterium
03ba001ae7f7cd7c720bfc0463d4c690	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	uncultured_bacterium
e6960605cce20b9f67cd1109a30bc2c8	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	uncultured_bacterium
e2ee262bb24e82a4c0f9889682abfa5a	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	uncultured_bacterium
d933d46f0388809b599ae5d615749da6	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	uncultured_bacterium
4537763adb18af3c3aad347be9b72825	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	uncultured_bacterium
055995e4312b068e600ae9a675bdde53	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Croceitalea	uncultured_bacterium
89b8af771d42a753d4f6c23c0ab9c93d	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Crocinitomix	uncultured_bacterium
6256216563634214402e815314d099b5	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Crocinitomix	uncultured_bacterium
9ace8e588762fa63c3878c3b9d940cb0	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Crocinitomix	uncultured_bacterium
3899a57b81c8023a191b0d3f91f9705b	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Crocinitomix	uncultured_bacterium
af3a4f93b7bb42311403b556177a16c7	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Crocinitomix	uncultured_bacterium
4d62c596c6808ba8381cd19a969dded7	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Crocinitomix	uncultured_bacterium
99f1daee8fe0382e35dc4bfb6a8265ce	Bacteria	Dadabacteria	Dadabacteriia	Dadabacteriales	Dadabacteriales	Dadabacteriales	uncultured_bacterium
0f45bbf0101ad702929384c8befb9943	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	DEV007	DEV007	uncultured_bacterium
0a0ac0910d3e8c7d3c25be1a761c4a0a	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	DEV007	DEV007	uncultured_bacterium
400e2c8c339b1d2c5a35fe0a9972c5e6	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Ekhidna	uncultured_bacterium
b5bd629aab5d908afc77daa373e55692	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Ekhidna	uncultured_bacterium
bc187fd91a6bbe24a04f6c4a2a83f3fe	Bacteria	Proteobacteria	Gammaproteobacteria	EPR3968-O8a-Bc78	EPR3968-O8a-Bc78	EPR3968-O8a-Bc78	uncultured_bacterium
a2a482b391490a80f15717795cddcb4f	Bacteria	Proteobacteria	Gammaproteobacteria	EPR3968-O8a-Bc78	EPR3968-O8a-Bc78	EPR3968-O8a-Bc78	uncultured_bacterium
d02f5d6bd22fe1a268ddbe85d1286ddf	Bacteria	Proteobacteria	Gammaproteobacteria	EPR3968-O8a-Bc78	EPR3968-O8a-Bc78	EPR3968-O8a-Bc78	uncultured_bacterium
31d5cee9890bcf6dd2401a1534bdf026	Bacteria	Proteobacteria	Gammaproteobacteria	EPR3968-O8a-Bc78	EPR3968-O8a-Bc78	EPR3968-O8a-Bc78	uncultured_bacterium
94d6ff649871032a1349766517efbfb9	Bacteria	Proteobacteria	Gammaproteobacteria	EPR3968-O8a-Bc78	EPR3968-O8a-Bc78	EPR3968-O8a-Bc78	uncultured_bacterium
86065b6fe45ec5283f65136d0909e747	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Eudoraea	uncultured_bacterium
ab919e9d4d8feb38d6b081262bbe8230	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Fabibacter	uncultured_bacterium
cdfb629213a66385de9a4507e73145e1	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavicella	uncultured_bacterium
14d4b2f7dd29a7ab7ff109330b6b3b3f	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavicella	uncultured_bacterium
5410b6a74f39745eac94ea4bb54f42f8	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavicella	uncultured_bacterium
0474303ad3962c3705e794cc3d3c7191	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavicella	uncultured_bacterium
2e3c0d79ada766fc256fa9294f73e57b	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavicella	uncultured_bacterium
52c6834febe486dfa7b787c6e46e9a82	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavicella	uncultured_bacterium
3c33f6476367a433865ea7c8b228e8e0	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavicella	uncultured_bacterium
29294d76ef7eaa2bf989c0e2e15f1431	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavicella	uncultured_bacterium
39847ce668006b8a88671e9c5e821ba5	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavirhabdus	uncultured_bacterium
d5ba63b01824138740a9b35e6a82d2ac	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	Francisella	uncultured_bacterium
df8e58955d57eb795445f284cdf0031d	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	Francisella	uncultured_bacterium
b999891189d2110ea929df17171de3e7	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	FS140-16B-02_marine_group	uncultured_bacterium
d5205547095678b93cb802701fe80824	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	FS140-16B-02_marine_group	uncultured_bacterium
816eaf9a5bd62b0c09f5c4a3b8f8be19	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	FS140-16B-02_marine_group	uncultured_bacterium
6050ec7bce1804f387e8a48d15eea9d1	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	FS140-16B-02_marine_group	uncultured_bacterium
706e261825fca290f4c376bc8bd37f7c	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	FS140-16B-02_marine_group	uncultured_bacterium
67ec90d0af99d262ea29b0c0a7ee1190	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	FS140-16B-02_marine_group	uncultured_bacterium
d440e0d9cd3b49df925c1394cd60ac65	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	FS140-16B-02_marine_group	uncultured_bacterium
e7c59830aa1ffd55d9d96c2370c0a363	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	FS140-16B-02_marine_group	uncultured_bacterium
c1e4b93c06edc8c113cda57a6f05ee2e	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	FS140-16B-02_marine_group	uncultured_bacterium
1ec01c638c4199e65f624f4132277709	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	FS140-16B-02_marine_group	uncultured_bacterium
7f9aa2cd20918fd1d56408517393da79	Bacteria	Proteobacteria	Gammaproteobacteria	Ga0077536	Ga0077536	Ga0077536	uncultured_bacterium
6de43f94401c774e62c915f5194478f2	Bacteria	Proteobacteria	Gammaproteobacteria	Ga0077536	Ga0077536	Ga0077536	uncultured_bacterium
db0e38d061ca6141c8e75420de8e97e3	Bacteria	Proteobacteria	Gammaproteobacteria	Ga0077536	Ga0077536	Ga0077536	uncultured_bacterium
fac46e60510075770ade01914d2a06e8	Bacteria	Proteobacteria	Gammaproteobacteria	Ga0077536	Ga0077536	Ga0077536	uncultured_bacterium
83c4d41031e2b73fd0c4029e801dd9e4	Bacteria	Proteobacteria	Gammaproteobacteria	Ga0077536	Ga0077536	Ga0077536	uncultured_bacterium
66ce97957b4e9bc1716d5efdadb178c2	Bacteria	Proteobacteria	Gammaproteobacteria	Ga0077536	Ga0077536	Ga0077536	uncultured_bacterium
54e87eddb6134f34e9bcf1ac26428460	Bacteria	Proteobacteria	Gammaproteobacteria	Ga0077536	Ga0077536	Ga0077536	uncultured_bacterium
02162e21318e79f865cd5b39094b28d3	Bacteria	Proteobacteria	Gammaproteobacteria	Ga0077536	Ga0077536	Ga0077536	uncultured_bacterium
0f6288b63db0737602fc731a4fbf277a	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Glaciecola	uncultured_bacterium
ddf78028c75270b11f6ce0c9b5ee74c6	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Halioglobus	uncultured_bacterium
d35676fb7c5e81104611d1f30d3f153e	Bacteria	Proteobacteria	Gammaproteobacteria	HgCo23	HgCo23	HgCo23	uncultured_bacterium
d05b5464bcefc35988822ae7ccb33b96	Bacteria	Proteobacteria	Gammaproteobacteria	HgCo23	HgCo23	HgCo23	uncultured_bacterium
3dc519ac2dc20ebd9a3d734b316fbee1	Bacteria	Proteobacteria	Gammaproteobacteria	HOC36	HOC36	HOC36	uncultured_bacterium
a5a93fe2ab109161b90a68af947ea3a9	Bacteria	Proteobacteria	Gammaproteobacteria	HOC36	HOC36	HOC36	uncultured_bacterium
68c859b68f597278adebe3e91bbb84dd	Bacteria	Proteobacteria	Gammaproteobacteria	HOC36	HOC36	HOC36	uncultured_bacterium
ef920e417238bcc1929cab9f0fe741e9	Bacteria	Proteobacteria	Gammaproteobacteria	HOC36	HOC36	HOC36	uncultured_bacterium
f5ad669237a920739739474327623356	Bacteria	Proteobacteria	Gammaproteobacteria	HOC36	HOC36	HOC36	uncultured_bacterium
e968ed0cea71810659bec98dba33edd5	Bacteria	Proteobacteria	Gammaproteobacteria	HOC36	HOC36	HOC36	uncultured_bacterium
11ea3b9b3c3d33aab6baae6c22c6e9a5	Bacteria	Proteobacteria	Gammaproteobacteria	HOC36	HOC36	HOC36	uncultured_bacterium
a0e537d95c95a46d7ee1fe576365aa04	Bacteria	Proteobacteria	Gammaproteobacteria	HOC36	HOC36	HOC36	uncultured_bacterium
08d4757437470a0bdb787764c9b6c120	Bacteria	Proteobacteria	Gammaproteobacteria	HOC36	HOC36	HOC36	uncultured_bacterium
8e89f4a66f924086180f30324d2af272	Bacteria	Proteobacteria	Gammaproteobacteria	HOC36	HOC36	HOC36	uncultured_bacterium
4b355c2545cc9efb470171f538806be9	Bacteria	Proteobacteria	Gammaproteobacteria	HOC36	HOC36	HOC36	uncultured_bacterium
3b74be42e3486d42b2c7956d4cdd0b85	Bacteria	Proteobacteria	Gammaproteobacteria	HOC36	HOC36	HOC36	uncultured_bacterium
fa78cb89a09e6d2cc27f69a86926aab2	Bacteria	Proteobacteria	Gammaproteobacteria	HOC36	HOC36	HOC36	uncultured_bacterium
b0105ff8b4d92259bd478141941f65c0	Bacteria	Proteobacteria	Gammaproteobacteria	HOC36	HOC36	HOC36	uncultured_bacterium
2e6beffeaa14be3b432733e7e9a52748	Bacteria	Proteobacteria	Gammaproteobacteria	HOC36	HOC36	HOC36	uncultured_bacterium
2b56f7225aca173054909f05a10b06ea	Bacteria	Proteobacteria	Gammaproteobacteria	HOC36	HOC36	HOC36	uncultured_bacterium
cafe6766f2979515f2873466de20d93c	Bacteria	Proteobacteria	Gammaproteobacteria	HOC36	HOC36	HOC36	uncultured_bacterium
fba793d9fcd9e99dd10d27c669183a71	Bacteria	Proteobacteria	Gammaproteobacteria	HOC36	HOC36	HOC36	uncultured_bacterium
3ec9df060ef13d3496066e88272dc869	Bacteria	Proteobacteria	Gammaproteobacteria	HOC36	HOC36	HOC36	uncultured_bacterium
b7c68964d6c21bd2c7b0f15ce29b2cc1	Bacteria	Hydrogenedentes	Hydrogenedentia	Hydrogenedentiales	Hydrogenedensaceae	Hydrogenedensaceae	uncultured_bacterium
54c00bf8184c01281e00015987c8bfdf	Bacteria	Hydrogenedentes	Hydrogenedentia	Hydrogenedentiales	Hydrogenedensaceae	Hydrogenedensaceae	uncultured_bacterium
3c368e01330274536d8e4972527bf403	Bacteria	Hydrogenedentes	Hydrogenedentia	Hydrogenedentiales	Hydrogenedensaceae	Hydrogenedensaceae	uncultured_bacterium
470389de66d13c6f37709deba5674f68	Bacteria	Hydrogenedentes	Hydrogenedentia	Hydrogenedentiales	Hydrogenedensaceae	Hydrogenedensaceae	uncultured_bacterium
6c3ee31e0290eed24b16e210d6be5435	Bacteria	Hydrogenedentes	Hydrogenedentia	Hydrogenedentiales	Hydrogenedensaceae	Hydrogenedensaceae	uncultured_bacterium
14b8ab9212e543e02aa5f8d844d3cf11	Bacteria	Hydrogenedentes	Hydrogenedentia	Hydrogenedentiales	Hydrogenedensaceae	Hydrogenedensaceae	uncultured_bacterium
ea3153dfcc4c91c34895986f5ad560ad	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Parvularculaceae	Hyphococcus	uncultured_bacterium
40e19609afe58681c7808d0de12e523f	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	JL-ETNP-F27	uncultured_bacterium
cdf54fb9fade366ee95aed3bf5e4af31	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	JL-ETNP-F27	uncultured_bacterium
0d7a703ade5b7d7a85c04791d1d2ebfa	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	JL-ETNP-F27	uncultured_bacterium
e5b37f2bc249c52e3f6086bfec217a8f	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	JL-ETNP-F27	uncultured_bacterium
4e3245724ee7704d9506b06e80e6917d	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	JL-ETNP-F27	uncultured_bacterium
16fc7478c0151585f91b52d04fb3ed63	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	JL-ETNP-F27	uncultured_bacterium
5df80e48a9aa31eb5344abe23b1d7ae5	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	JL-ETNP-F27	uncultured_bacterium
39ca84fd413a8fd4c0eb0b22bf9714c4	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	JL-ETNP-F27	uncultured_bacterium
6651d735e9e3faac3f5db3b4678c3272	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	KF-JG30-B3	KF-JG30-B3	uncultured_bacterium
83e61e8bbe4d33f3fef63a7e785419ac	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A_clade	KI89A_clade	KI89A_clade	uncultured_bacterium
1c1ac8a9c77c9afd2fcfb65038eb5faf	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A_clade	KI89A_clade	KI89A_clade	uncultured_bacterium
1fe00f81aa4198ac66e0be5e7004e7f0	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A_clade	KI89A_clade	KI89A_clade	uncultured_bacterium
4c9f9cb494aca2261558fb9860b8e8ad	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A_clade	KI89A_clade	KI89A_clade	uncultured_bacterium
1bc95497cfdad4a594aaae57656ef740	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A_clade	KI89A_clade	KI89A_clade	uncultured_bacterium
61a7f1043c87da93e25c2028798d697a	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A_clade	KI89A_clade	KI89A_clade	uncultured_bacterium
a2f21b03adedc4b47385f64a9ba7fad7	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A_clade	KI89A_clade	KI89A_clade	uncultured_bacterium
bd16edbe50843bfb5af5e4baa43b59e1	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A_clade	KI89A_clade	KI89A_clade	uncultured_bacterium
4c79a1888f0e5e0685cfa846a359ed9d	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A_clade	KI89A_clade	KI89A_clade	uncultured_bacterium
b9854c61d7ec178e84dd96dd79be60f1	Bacteria	Proteobacteria	Alphaproteobacteria	Kordiimonadales	Kordiimonadaceae	Kordiimonas	uncultured_bacterium
28e38c42d00e6dd953bd4ceafcf3888a	Bacteria	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota	uncultured_bacterium
bbc22c854da9849fd18a7ab3390d7910	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	uncultured_bacterium
e6f83810fa4d91ff9929de423544d394	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Lentilitoribacter	uncultured_bacterium
338e932b4d830be88eb5307238e8a546	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae	Lentimicrobiaceae	uncultured_bacterium
75806b3b6f7236b36a35cd1d98b83f8c	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Lentimonas	uncultured_bacterium
b50c691a78e10287fc94ce93bc48ad73	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Lentimonas	uncultured_bacterium
4577e8e225dccff22646ff7592ba9439	Bacteria	Verrucomicrobiota	Lentisphaeria	Lentisphaerales	Lentisphaeraceae	Lentisphaera	uncultured_bacterium
4db4c690a87e45b71f6cb90395d23f0d	Bacteria	Verrucomicrobiota	Lentisphaeria	Lentisphaerales	Lentisphaeraceae	Lentisphaera	uncultured_bacterium
41e37a0b8bbe357861f5cd65140e94f7	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella	uncultured_bacterium
4201659196870275ac280915a2005571	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Litoricolaceae	Litoricola	uncultured_bacterium
983ace217f673de347cf771a2b938fe0	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Litoricolaceae	Litoricola	uncultured_bacterium
1f93492c6c359b73151f08666c4e4e86	Bacteria	Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae	LS-NOB	uncultured_bacterium
b82d5184479a76327266add692ef91a0	Bacteria	Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae	LS-NOB	uncultured_bacterium
bd6a10cdceecb27d50b9272e13e1d2b9	Bacteria	Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae	LS-NOB	uncultured_bacterium
38d713d0fd7ee147c467e06c48369539	Bacteria	Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae	LS-NOB	uncultured_bacterium
e67402d601553e9ecfb4064de663c59d	Bacteria	Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae	LS-NOB	uncultured_bacterium
4a4a16e6ab18e95ce247559279520705	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Lutimonas	uncultured_bacterium
e688de2f5edc9aa066b03be13ae673b3	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	Magnetospira	uncultured_bacterium
dc28fa9df15f84917327ab7ed1e0d7df	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	Magnetospira	uncultured_bacterium
d9aba30b53e576b92e43a90218ee4021	Bacteria	Margulisbacteria	Margulisbacteria	Margulisbacteria	Margulisbacteria	Margulisbacteria	uncultured_bacterium
d714dece0771248af86b808e9232475c	Bacteria	Margulisbacteria	Margulisbacteria	Margulisbacteria	Margulisbacteria	Margulisbacteria	uncultured_bacterium
4763ee2ebfde617a0c39f8a5b7a48a13	Bacteria	Margulisbacteria	Margulisbacteria	Margulisbacteria	Margulisbacteria	Margulisbacteria	uncultured_bacterium
60f1e20d52615844a6e57745e3552ada	Bacteria	Margulisbacteria	Margulisbacteria	Margulisbacteria	Margulisbacteria	Margulisbacteria	uncultured_bacterium
0ecaa22bf56d8006ea6109866151923c	Bacteria	Margulisbacteria	Margulisbacteria	Margulisbacteria	Margulisbacteria	Margulisbacteria	uncultured_bacterium
33290ccb6e6d491311b2893e3303447b	Bacteria	Margulisbacteria	Margulisbacteria	Margulisbacteria	Margulisbacteria	Margulisbacteria	uncultured_bacterium
18eed106e5b3807d87001fbcdd352ea5	Bacteria	Margulisbacteria	Margulisbacteria	Margulisbacteria	Margulisbacteria	Margulisbacteria	uncultured_bacterium
abe61a98b754f3cbd67be3328674b46e	Bacteria	Margulisbacteria	Margulisbacteria	Margulisbacteria	Margulisbacteria	Margulisbacteria	uncultured_bacterium
b1e1226320259157b82e80baaf19706e	Bacteria	Margulisbacteria	Margulisbacteria	Margulisbacteria	Margulisbacteria	Margulisbacteria	uncultured_bacterium
1c6f4ad31509480ab5afaad5d412a9df	Bacteria	Margulisbacteria	Margulisbacteria	Margulisbacteria	Margulisbacteria	Margulisbacteria	uncultured_bacterium
b8e975ee9d355a95e132a7b53ee5ff15	Bacteria	Margulisbacteria	Margulisbacteria	Margulisbacteria	Margulisbacteria	Margulisbacteria	uncultured_bacterium
